model,exercise,target,seed,condition,metric,value
transformer,cpr,0000000100000,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,42,seen,micro_f1,0.425531914893617
transformer,cpr,0000000100000,42,seen,bit_accuracy,0.7923076923076923
transformer,cpr,0000000100000,42,seen,exact_match,0.0
transformer,cpr,0000000100000,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,42,unseen,micro_f1,0.46511627906976744
transformer,cpr,0000000100000,42,unseen,bit_accuracy,0.823076923076923
transformer,cpr,0000000100000,42,unseen,exact_match,0.0
transformer,cpr,0000000100000,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,7,seen,micro_f1,1.0
transformer,cpr,0000000100000,7,seen,bit_accuracy,1.0
transformer,cpr,0000000100000,7,seen,exact_match,1.0
transformer,cpr,0000000100000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,7,unseen,micro_f1,0.5
transformer,cpr,0000000100000,7,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000100000,7,unseen,exact_match,0.0
transformer,cpr,0000000100001,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100001,123,seen,micro_f1,0.4
transformer,cpr,0000000100001,123,seen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000100001,123,seen,exact_match,0.0
transformer,cpr,0000000100001,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100001,123,unseen,micro_f1,0.36363636363636365
transformer,cpr,0000000100001,123,unseen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000100001,123,unseen,exact_match,0.0
transformer,cpr,0000000100001,42,seen,macro_f1,0.15384615384615385
transformer,cpr,0000000100001,42,seen,micro_f1,0.7692307692307693
transformer,cpr,0000000100001,42,seen,bit_accuracy,0.9076923076923077
transformer,cpr,0000000100001,42,seen,exact_match,0.2
transformer,cpr,0000000100001,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100001,42,unseen,micro_f1,0.47619047619047616
transformer,cpr,0000000100001,42,unseen,bit_accuracy,0.8307692307692308
transformer,cpr,0000000100001,42,unseen,exact_match,0.0
transformer,cpr,0000000100001,7,seen,macro_f1,0.15384615384615385
transformer,cpr,0000000100001,7,seen,micro_f1,0.8333333333333334
transformer,cpr,0000000100001,7,seen,bit_accuracy,0.9384615384615385
transformer,cpr,0000000100001,7,seen,exact_match,0.2
transformer,cpr,0000000100001,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100001,7,unseen,micro_f1,0.38461538461538464
transformer,cpr,0000000100001,7,unseen,bit_accuracy,0.7538461538461538
transformer,cpr,0000000100001,7,unseen,exact_match,0.0
transformer,cpr,0000000100010,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100010,123,seen,micro_f1,0.5263157894736842
transformer,cpr,0000000100010,123,seen,bit_accuracy,0.8615384615384616
transformer,cpr,0000000100010,123,seen,exact_match,0.0
transformer,cpr,0000000100010,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100010,123,unseen,micro_f1,0.47619047619047616
transformer,cpr,0000000100010,123,unseen,bit_accuracy,0.8307692307692308
transformer,cpr,0000000100010,123,unseen,exact_match,0.0
transformer,cpr,0000000100010,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100010,42,seen,micro_f1,0.3333333333333333
transformer,cpr,0000000100010,42,seen,bit_accuracy,0.6923076923076923
transformer,cpr,0000000100010,42,seen,exact_match,0.0
transformer,cpr,0000000100010,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100010,42,unseen,micro_f1,0.2857142857142857
transformer,cpr,0000000100010,42,unseen,bit_accuracy,0.6153846153846154
transformer,cpr,0000000100010,42,unseen,exact_match,0.0
transformer,cpr,0000000100010,7,seen,macro_f1,0.1346153846153846
transformer,cpr,0000000100010,7,seen,micro_f1,0.7272727272727273
transformer,cpr,0000000100010,7,seen,bit_accuracy,0.9076923076923077
transformer,cpr,0000000100010,7,seen,exact_match,0.2
transformer,cpr,0000000100010,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100010,7,unseen,micro_f1,0.45454545454545453
transformer,cpr,0000000100010,7,unseen,bit_accuracy,0.8153846153846154
transformer,cpr,0000000100010,7,unseen,exact_match,0.0
transformer,cpr,0000000100100,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100100,123,seen,micro_f1,0.4
transformer,cpr,0000000100100,123,seen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000100100,123,seen,exact_match,0.0
transformer,cpr,0000000100100,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100100,123,unseen,micro_f1,0.4
transformer,cpr,0000000100100,123,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000100100,123,unseen,exact_match,0.0
transformer,cpr,0000000100100,42,seen,macro_f1,0.15384615384615385
transformer,cpr,0000000100100,42,seen,micro_f1,0.7407407407407407
transformer,cpr,0000000100100,42,seen,bit_accuracy,0.8923076923076924
transformer,cpr,0000000100100,42,seen,exact_match,0.0
transformer,cpr,0000000100100,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100100,42,unseen,micro_f1,0.3125
transformer,cpr,0000000100100,42,unseen,bit_accuracy,0.6615384615384615
transformer,cpr,0000000100100,42,unseen,exact_match,0.0
transformer,cpr,0000000100100,7,seen,macro_f1,0.10256410256410256
transformer,cpr,0000000100100,7,seen,micro_f1,0.5217391304347826
transformer,cpr,0000000100100,7,seen,bit_accuracy,0.8307692307692308
transformer,cpr,0000000100100,7,seen,exact_match,0.0
transformer,cpr,0000000100100,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100100,7,unseen,micro_f1,0.43478260869565216
transformer,cpr,0000000100100,7,unseen,bit_accuracy,0.8
transformer,cpr,0000000100100,7,unseen,exact_match,0.0
transformer,cpr,0000000101000,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,123,seen,micro_f1,0.38461538461538464
transformer,cpr,0000000101000,123,seen,bit_accuracy,0.7538461538461538
transformer,cpr,0000000101000,123,seen,exact_match,0.0
transformer,cpr,0000000101000,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,123,unseen,micro_f1,0.45454545454545453
transformer,cpr,0000000101000,123,unseen,bit_accuracy,0.8153846153846154
transformer,cpr,0000000101000,123,unseen,exact_match,0.0
transformer,cpr,0000000101000,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,42,seen,micro_f1,0.4444444444444444
transformer,cpr,0000000101000,42,seen,bit_accuracy,0.8076923076923077
transformer,cpr,0000000101000,42,seen,exact_match,0.0
transformer,cpr,0000000101000,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,42,unseen,micro_f1,0.3333333333333333
transformer,cpr,0000000101000,42,unseen,bit_accuracy,0.6923076923076923
transformer,cpr,0000000101000,42,unseen,exact_match,0.0
transformer,cpr,0000000101000,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,7,seen,micro_f1,0.45454545454545453
transformer,cpr,0000000101000,7,seen,bit_accuracy,0.8153846153846154
transformer,cpr,0000000101000,7,seen,exact_match,0.0
transformer,cpr,0000000101000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000101000,7,unseen,micro_f1,0.5
transformer,cpr,0000000101000,7,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000101000,7,unseen,exact_match,0.0
transformer,cpr,0000000110000,123,seen,macro_f1,0.1282051282051282
transformer,cpr,0000000110000,123,seen,micro_f1,0.46153846153846156
transformer,cpr,0000000110000,123,seen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000110000,123,seen,exact_match,0.0
transformer,cpr,0000000110000,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000110000,123,unseen,micro_f1,0.36363636363636365
transformer,cpr,0000000110000,123,unseen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000110000,123,unseen,exact_match,0.0
transformer,cpr,0000000110000,42,seen,macro_f1,0.14529914529914528
transformer,cpr,0000000110000,42,seen,micro_f1,0.75
transformer,cpr,0000000110000,42,seen,bit_accuracy,0.9076923076923077
transformer,cpr,0000000110000,42,seen,exact_match,0.4
transformer,cpr,0000000110000,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000110000,42,unseen,micro_f1,0.4166666666666667
transformer,cpr,0000000110000,42,unseen,bit_accuracy,0.7846153846153846
transformer,cpr,0000000110000,42,unseen,exact_match,0.0
transformer,cpr,0000000110000,7,seen,macro_f1,0.15384615384615385
transformer,cpr,0000000110000,7,seen,micro_f1,0.8333333333333334
transformer,cpr,0000000110000,7,seen,bit_accuracy,0.9384615384615385
transformer,cpr,0000000110000,7,seen,exact_match,0.4
transformer,cpr,0000000110000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000110000,7,unseen,micro_f1,0.37037037037037035
transformer,cpr,0000000110000,7,unseen,bit_accuracy,0.7384615384615385
transformer,cpr,0000000110000,7,unseen,exact_match,0.0
transformer,cpr,0000001000000,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001000000,123,seen,micro_f1,0.547945205479452
transformer,cpr,0000001000000,123,seen,bit_accuracy,0.8730769230769231
transformer,cpr,0000001000000,123,seen,exact_match,0.1
transformer,cpr,0000001000000,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000000,123,unseen,micro_f1,0.5263157894736842
transformer,cpr,0000001000000,123,unseen,bit_accuracy,0.8615384615384616
transformer,cpr,0000001000000,123,unseen,exact_match,0.0
transformer,cpr,0000001000000,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001000000,42,seen,micro_f1,0.6666666666666666
transformer,cpr,0000001000000,42,seen,bit_accuracy,0.9230769230769231
transformer,cpr,0000001000000,42,seen,exact_match,0.0
transformer,cpr,0000001000000,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000000,42,unseen,micro_f1,0.6666666666666666
transformer,cpr,0000001000000,42,unseen,bit_accuracy,0.9230769230769231
transformer,cpr,0000001000000,42,unseen,exact_match,0.5
transformer,cpr,0000001000000,7,seen,macro_f1,0.07495069033530571
transformer,cpr,0000001000000,7,seen,micro_f1,0.475
transformer,cpr,0000001000000,7,seen,bit_accuracy,0.8384615384615385
transformer,cpr,0000001000000,7,seen,exact_match,0.05
transformer,cpr,0000001000000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000000,7,unseen,micro_f1,0.4878048780487805
transformer,cpr,0000001000000,7,unseen,bit_accuracy,0.8384615384615385
transformer,cpr,0000001000000,7,unseen,exact_match,0.1
transformer,cpr,0000001000001,123,seen,macro_f1,0.15384615384615385
transformer,cpr,0000001000001,123,seen,micro_f1,0.7142857142857143
transformer,cpr,0000001000001,123,seen,bit_accuracy,0.8769230769230769
transformer,cpr,0000001000001,123,seen,exact_match,0.2
transformer,cpr,0000001000001,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000001,123,unseen,micro_f1,0.4166666666666667
transformer,cpr,0000001000001,123,unseen,bit_accuracy,0.7846153846153846
transformer,cpr,0000001000001,123,unseen,exact_match,0.0
transformer,cpr,0000001000001,42,seen,macro_f1,0.15384615384615385
transformer,cpr,0000001000001,42,seen,micro_f1,0.7407407407407407
transformer,cpr,0000001000001,42,seen,bit_accuracy,0.8923076923076924
transformer,cpr,0000001000001,42,seen,exact_match,0.0
transformer,cpr,0000001000001,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000001,42,unseen,micro_f1,0.4
transformer,cpr,0000001000001,42,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000001000001,42,unseen,exact_match,0.0
transformer,cpr,0000001000001,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001000001,7,seen,micro_f1,0.5
transformer,cpr,0000001000001,7,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000001000001,7,seen,exact_match,0.0
transformer,cpr,0000001000001,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000001,7,unseen,micro_f1,0.4
transformer,cpr,0000001000001,7,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000001000001,7,unseen,exact_match,0.0
transformer,cpr,0000001000010,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001000010,123,seen,micro_f1,0.4444444444444444
transformer,cpr,0000001000010,123,seen,bit_accuracy,0.8076923076923077
transformer,cpr,0000001000010,123,seen,exact_match,0.0
transformer,cpr,0000001000010,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000010,123,unseen,micro_f1,0.4
transformer,cpr,0000001000010,123,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000001000010,123,unseen,exact_match,0.0
transformer,cpr,0000001000010,42,seen,macro_f1,0.10256410256410256
transformer,cpr,0000001000010,42,seen,micro_f1,0.6
transformer,cpr,0000001000010,42,seen,bit_accuracy,0.8769230769230769
transformer,cpr,0000001000010,42,seen,exact_match,0.2
transformer,cpr,0000001000010,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000010,42,unseen,micro_f1,0.43478260869565216
transformer,cpr,0000001000010,42,unseen,bit_accuracy,0.8
transformer,cpr,0000001000010,42,unseen,exact_match,0.0
transformer,cpr,0000001000010,7,seen,macro_f1,0.14529914529914528
transformer,cpr,0000001000010,7,seen,micro_f1,0.8571428571428571
transformer,cpr,0000001000010,7,seen,bit_accuracy,0.9538461538461539
transformer,cpr,0000001000010,7,seen,exact_match,0.6
transformer,cpr,0000001000010,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000010,7,unseen,micro_f1,0.5263157894736842
transformer,cpr,0000001000010,7,unseen,bit_accuracy,0.8615384615384616
transformer,cpr,0000001000010,7,unseen,exact_match,0.0
transformer,cpr,0000001000100,123,seen,macro_f1,0.15384615384615385
transformer,cpr,0000001000100,123,seen,micro_f1,0.7692307692307693
transformer,cpr,0000001000100,123,seen,bit_accuracy,0.9076923076923077
transformer,cpr,0000001000100,123,seen,exact_match,0.0
transformer,cpr,0000001000100,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000100,123,unseen,micro_f1,0.5555555555555556
transformer,cpr,0000001000100,123,unseen,bit_accuracy,0.8769230769230769
transformer,cpr,0000001000100,123,unseen,exact_match,0.0
transformer,cpr,0000001000100,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001000100,42,seen,micro_f1,0.45454545454545453
transformer,cpr,0000001000100,42,seen,bit_accuracy,0.8153846153846154
transformer,cpr,0000001000100,42,seen,exact_match,0.0
transformer,cpr,0000001000100,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000100,42,unseen,micro_f1,0.4
transformer,cpr,0000001000100,42,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000001000100,42,unseen,exact_match,0.0
transformer,cpr,0000001000100,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001000100,7,seen,micro_f1,0.36363636363636365
transformer,cpr,0000001000100,7,seen,bit_accuracy,0.7307692307692307
transformer,cpr,0000001000100,7,seen,exact_match,0.0
transformer,cpr,0000001000100,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001000100,7,unseen,micro_f1,0.6666666666666666
transformer,cpr,0000001000100,7,unseen,bit_accuracy,0.9230769230769231
transformer,cpr,0000001000100,7,unseen,exact_match,0.0
transformer,cpr,0000001001000,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,123,seen,micro_f1,0.4444444444444444
transformer,cpr,0000001001000,123,seen,bit_accuracy,0.8076923076923077
transformer,cpr,0000001001000,123,seen,exact_match,0.0
transformer,cpr,0000001001000,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,123,unseen,micro_f1,0.4444444444444444
transformer,cpr,0000001001000,123,unseen,bit_accuracy,0.8076923076923077
transformer,cpr,0000001001000,123,unseen,exact_match,0.0
transformer,cpr,0000001001000,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,42,seen,micro_f1,0.47619047619047616
transformer,cpr,0000001001000,42,seen,bit_accuracy,0.8307692307692308
transformer,cpr,0000001001000,42,seen,exact_match,0.0
transformer,cpr,0000001001000,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,42,unseen,micro_f1,0.43478260869565216
transformer,cpr,0000001001000,42,unseen,bit_accuracy,0.8
transformer,cpr,0000001001000,42,unseen,exact_match,0.0
transformer,cpr,0000001001000,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,7,seen,micro_f1,0.43478260869565216
transformer,cpr,0000001001000,7,seen,bit_accuracy,0.8
transformer,cpr,0000001001000,7,seen,exact_match,0.0
transformer,cpr,0000001001000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001001000,7,unseen,micro_f1,0.38461538461538464
transformer,cpr,0000001001000,7,unseen,bit_accuracy,0.7538461538461538
transformer,cpr,0000001001000,7,unseen,exact_match,0.0
transformer,cpr,0000001010000,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000001010000,123,seen,micro_f1,0.4166666666666667
transformer,cpr,0000001010000,123,seen,bit_accuracy,0.7846153846153846
transformer,cpr,0000001010000,123,seen,exact_match,0.0
transformer,cpr,0000001010000,123,unseen,macro_f1,0.12087912087912088
transformer,cpr,0000001010000,123,unseen,micro_f1,0.5185185185185185
transformer,cpr,0000001010000,123,unseen,bit_accuracy,0.8
transformer,cpr,0000001010000,123,unseen,exact_match,0.0
transformer,cpr,0000001010000,42,seen,macro_f1,0.15384615384615385
transformer,cpr,0000001010000,42,seen,micro_f1,1.0
transformer,cpr,0000001010000,42,seen,bit_accuracy,1.0
transformer,cpr,0000001010000,42,seen,exact_match,1.0
transformer,cpr,0000001010000,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001010000,42,unseen,micro_f1,0.5
transformer,cpr,0000001010000,42,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000001010000,42,unseen,exact_match,0.0
transformer,cpr,0000001010000,7,seen,macro_f1,0.15384615384615385
transformer,cpr,0000001010000,7,seen,micro_f1,1.0
transformer,cpr,0000001010000,7,seen,bit_accuracy,1.0
transformer,cpr,0000001010000,7,seen,exact_match,1.0
transformer,cpr,0000001010000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000001010000,7,unseen,micro_f1,0.5714285714285714
transformer,cpr,0000001010000,7,unseen,bit_accuracy,0.8846153846153846
transformer,cpr,0000001010000,7,unseen,exact_match,0.0
transformer,cpr,0000010000000,123,seen,macro_f1,0.06593406593406594
transformer,cpr,0000010000000,123,seen,micro_f1,0.4
transformer,cpr,0000010000000,123,seen,bit_accuracy,0.8269230769230769
transformer,cpr,0000010000000,123,seen,exact_match,0.05
transformer,cpr,0000010000000,123,unseen,macro_f1,0.07495069033530571
transformer,cpr,0000010000000,123,unseen,micro_f1,0.40860215053763443
transformer,cpr,0000010000000,123,unseen,bit_accuracy,0.7884615384615384
transformer,cpr,0000010000000,123,unseen,exact_match,0.0
transformer,cpr,0000010000000,42,seen,macro_f1,0.03550295857988166
transformer,cpr,0000010000000,42,seen,micro_f1,0.2033898305084746
transformer,cpr,0000010000000,42,seen,bit_accuracy,0.8192307692307692
transformer,cpr,0000010000000,42,seen,exact_match,0.0
transformer,cpr,0000010000000,42,unseen,macro_f1,0.039886039886039885
transformer,cpr,0000010000000,42,unseen,micro_f1,0.19718309859154928
transformer,cpr,0000010000000,42,unseen,bit_accuracy,0.7807692307692308
transformer,cpr,0000010000000,42,unseen,exact_match,0.0
transformer,cpr,0000010000000,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000010000000,7,seen,micro_f1,0.5
transformer,cpr,0000010000000,7,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000010000000,7,seen,exact_match,0.0
transformer,cpr,0000010000000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000010000000,7,unseen,micro_f1,0.5714285714285714
transformer,cpr,0000010000000,7,unseen,bit_accuracy,0.8846153846153846
transformer,cpr,0000010000000,7,unseen,exact_match,0.0
transformer,cpr,0000010000010,123,seen,macro_f1,0.1346153846153846
transformer,cpr,0000010000010,123,seen,micro_f1,0.7272727272727273
